Date mutation,Valeur fonciere,Commune,Code departement,Type local,Surface reelle bati,Nombre pieces principales,année,prix_m2
06/10/2021,1096500.0,BAISIEUX,59,Maison,220.0,7.0,2021,4984.090909090909
27/08/2021,309000.0,SOTTEVILLE-LES-ROUEN,76,Maison,112.0,5.0,2021,2758.9285714285716
21/06/2021,108097.0,QUIMPER,29,Appartement,22.0,1.0,2021,4913.5
30/06/2021,65500.0,ST-BRISSON,58,Appartement,56.0,1.0,2021,1169.642857142857
21/04/2021,643000.0,PARIS 11,75,Appartement,64.0,3.0,2021,10046.875
29/06/2021,595000.0,VOISINS-LE-BRETONNEUX,78,Maison,108.0,7.0,2021,5509.259259259259
16/08/2021,40000.0,BEAUVOIR-EN-LYONS,76,Maison,30.0,1.0,2021,1333.3333333333333
26/06/2021,87000.0,LUCE,28,Appartement,42.0,2.0,2021,2071.4285714285716
02/07/2021,347700.0,ANNECY,74,Appartement,100.0,5.0,2021,3477.0
29/01/2021,96100.0,ARGELES SUR MER,66,Appartement,70.0,3.0,2021,1372.857142857143
02/07/2021,155000.0,BERGERAC,24,Maison,114.0,5.0,2021,1359.6491228070176
13/04/2021,567000.0,ANNECY,74,Appartement,74.0,3.0,2021,7662.1621621621625
11/06/2021,43500.0,JAUDONNIERE(LA),85,Maison,184.0,4.0,2021,236.41304347826087
17/02/2021,103900.0,GAP,05,Appartement,72.0,3.0,2021,1443.0555555555557
11/05/2021,312000.0,LE RELECQ-KERHUON,29,Maison,102.0,5.0,2021,3058.823529411765
15/11/2021,241000.0,PLOUGASTEL-DAOULAS,29,Appartement,63.0,2.0,2021,3825.3968253968255
14/10/2021,299000.0,REIMS,51,Appartement,91.0,3.0,2021,3285.714285714286
05/03/2021,80000.0,MARSEILLE 5EME,13,Appartement,39.0,2.0,2021,2051.2820512820513
30/03/2021,495000.0,ALTHEN DES PALUDS,84,Maison,191.0,4.0,2021,2591.6230366492146
01/10/2021,900000.0,PARIS 07,75,Appartement,54.0,2.0,2021,16666.666666666668
28/10/2021,655500.0,CALUIRE ET CUIRE,69,Appartement,107.0,5.0,2021,6126.1682242990655
08/03/2021,702000.0,KERVIGNAC,56,Appartement,54.0,3.0,2021,13000.0
02/09/2021,425000.0,DEAUVILLE,14,Appartement,51.0,3.0,2021,8333.333333333334
04/03/2021,230000.0,SAINT BREVIN LES PINS,44,Maison,67.0,4.0,2021,3432.8358208955224
12/03/2021,358770.0,PARIS 20,75,Appartement,29.0,1.0,2021,12371.379310344828
15/12/2021,437500.0,MERY-SUR-OISE,95,Maison,118.0,5.0,2021,3707.6271186440677
23/03/2021,470000.0,CORMEILLES-EN-VEXIN,95,Maison,176.0,7.0,2021,2670.4545454545455
08/07/2021,120990.0,MAICHE,25,Appartement,62.0,3.0,2021,1951.4516129032259
12/11/2021,23000.0,LE TEIL,07,Appartement,59.0,3.0,2021,389.8305084745763
04/11/2021,245000.0,CHEVILLON-SUR-HUILLARD,45,Maison,125.0,4.0,2021,1960.0
09/07/2021,228800.0,SAINT-PAUL-EN-PAREDS,85,Maison,136.0,7.0,2021,1682.3529411764705
08/01/2021,670000.0,LOUVECIENNES,78,Maison,55.0,3.0,2021,12181.818181818182
26/07/2021,439000.0,PARIS 11,75,Appartement,35.0,3.0,2021,12542.857142857143
28/05/2021,350000.0,MILHAC-DE-NONTRON,24,Maison,98.0,3.0,2021,3571.4285714285716
18/11/2021,272200.0,PACE,35,Maison,92.0,5.0,2021,2958.695652173913
29/07/2021,184150.0,AUBERGENVILLE,78,Appartement,50.0,3.0,2021,3683.0
21/05/2021,90000.0,COUX ET BIGAROQUE-MOUZENS,24,Maison,60.0,3.0,2021,1500.0
02/04/2021,205000.0,SAINT OUEN EN BELIN,72,Maison,101.0,4.0,2021,2029.7029702970297
29/04/2021,380000.0,HERBLAY-SUR-SEINE,95,Maison,85.0,4.0,2021,4470.588235294118
29/07/2021,300000.0,CANNES,06,Appartement,30.0,1.0,2021,10000.0
08/02/2021,60500.0,GORGES,50,Maison,112.0,4.0,2021,540.1785714285714
13/09/2021,324800.0,CESSIEU,38,Maison,122.0,5.0,2021,2662.2950819672133
10/06/2021,145000.0,SAINT-PRIEST,69,Appartement,59.0,2.0,2021,2457.6271186440677
27/08/2021,430000.0,MARSAZ,26,Maison,120.0,6.0,2021,3583.3333333333335
23/06/2021,254200.0,PARENT,63,Maison,80.0,4.0,2021,3177.5
28/12/2021,97000.0,MARSEILLE 1ER,13,Appartement,32.0,2.0,2021,3031.25
21/10/2021,331455.0,LOCQUIREC,29,Maison,113.0,5.0,2021,2933.2300884955753
27/09/2021,1450000.0,AUVILLARS,14,Maison,250.0,6.0,2021,5800.0
05/02/2021,150000.0,SAINT-MAUDAN,22,Maison,129.0,7.0,2021,1162.7906976744187
13/07/2021,150000.0,LANDIVISIAU,29,Appartement,53.0,2.0,2021,2830.188679245283
29/10/2021,365000.0,VINCENNES,94,Appartement,41.0,2.0,2021,8902.439024390244
17/03/2021,180000.0,AMFREVILLE SOUS LES MONTS,27,Maison,110.0,4.0,2021,1636.3636363636363
11/02/2021,45000.0,VANNES,56,Appartement,17.0,1.0,2021,2647.0588235294117
10/12/2021,341000.0,CAUTERETS,65,Appartement,108.0,5.0,2021,3157.4074074074074
23/06/2021,370510.0,LE PIAN MEDOC,33,Maison,98.0,5.0,2021,3780.714285714286
21/07/2021,129800.0,GRUISSAN,11,Maison,23.0,2.0,2021,5643.478260869565
30/04/2021,159700.0,SOTTEVILLE-LES-ROUEN,76,Appartement,46.0,2.0,2021,3471.7391304347825
29/06/2021,112650.0,GUIPAVAS,29,Maison,66.0,2.0,2021,1706.8181818181818
16/03/2021,77000.0,SETE,34,Appartement,22.0,2.0,2021,3500.0
10/11/2021,101000.0,AUDENGE,33,Appartement,28.0,1.0,2021,3607.1428571428573
02/12/2021,87625.0,LAXOU,54,Appartement,60.0,3.0,2021,1460.4166666666667
